"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.859449604E1,-7.203021240E-1,3.898642731E0,8.872948608E0
2.860451404E1,-7.258406067E-1,3.924987946E0,8.844807129E0
2.861453204E1,-7.176077271E-1,3.932921448E0,8.866661682E0
2.862454904E1,-7.138655090E-1,3.932173004E0,8.910221100E0
2.863456704E1,-7.039860535E-1,3.893703003E0,8.965156860E0
2.864458504E1,-6.881190491E-1,3.882775726E0,9.019493866E0
2.865460204E1,-6.797364807E-1,3.877237244E0,9.048234100E0
2.866462004E1,-6.521937561E-1,3.866459656E0,9.025481415E0
2.867463804E1,-6.753955078E-1,3.865860901E0,9.026828613E0
2.868465604E1,-7.005432129E-1,3.859873352E0,9.032816162E0
2.869467304E1,-7.203021240E-1,3.875740356E0,9.045988770E0
2.870469104E1,-7.319778442E-1,3.883075104E0,9.094338226E0
2.871470904E1,-7.244934082E-1,3.890409851E0,9.123677216E0
2.872472604E1,-7.361691284E-1,3.866309967E0,9.116492157E0
2.873474404E1,-7.056326294E-1,3.857328644E0,9.083560638E0
2.874476204E1,-6.770420837E-1,3.855382690E0,9.080267487E0
2.875477904E1,-6.616241455E-1,3.849993896E0,9.045240326E0
2.876479704E1,-6.956034851E-1,3.828738098E0,9.046587524E0
2.877481504E1,-7.162605286E-1,3.838767242E0,9.027127991E0
2.878483304E1,-7.189549255E-1,3.855083313E0,8.986113281E0
2.879485004E1,-7.599696350E-1,3.876788177E0,8.936266937E0
2.880486804E1,-7.438032532E-1,3.893553314E0,8.891809387E0
2.881488604E1,-7.409591675E-1,3.905678101E0,8.891659698E0
2.882490304E1,-7.610174561E-1,3.899690552E0,8.893455963E0
2.883492104E1,-7.598199463E-1,3.895349579E0,8.904832306E0
2.884493904E1,-7.539820862E-1,3.903582458E0,8.928333435E0
2.885495704E1,-7.685018921E-1,3.883524170E0,8.913663940E0
2.886497404E1,-7.777825928E-1,3.900888062E0,8.916358337E0
2.887499204E1,-7.878117371E-1,3.898043976E0,8.930878143E0
2.888501004E1,-7.701484680E-1,3.892206116E0,8.946296082E0
2.889502704E1,-7.611671448E-1,3.915108490E0,8.977581024E0
2.890504504E1,-7.337741089E-1,3.910767517E0,9.017996979E0
2.891506304E1,-6.894662476E-1,3.907923431E0,9.045689392E0
2.892508004E1,-6.566844177E-1,3.878734131E0,9.066945190E0
2.893509804E1,-6.400689697E-1,3.866309967E0,9.048234100E0
2.894511604E1,-6.324348450E-1,3.845353546E0,9.069190521E0
2.895513404E1,-6.387217712E-1,3.809428253E0,9.098379822E0
2.896515104E1,-6.352789307E-1,3.781885529E0,9.124874725E0
2.897516904E1,-6.423143005E-1,3.784579926E0,9.123826904E0
2.898518704E1,-6.512956238E-1,3.818708954E0,9.099876709E0
2.899520404E1,-6.348298645E-1,3.867208099E0,9.020990753E0
2.900522204E1,-6.191125488E-1,3.903432770E0,8.902287598E0
