"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.047641375E0,-5.644761658E-1,1.932780762E0,9.620194702E0
4.057663375E0,-5.990542603E-1,1.910926208E0,9.603579254E0
4.067685375E0,-5.665718079E-1,1.909878387E0,9.576635284E0
4.077707375E0,-5.128335571E-1,1.913021851E0,9.566306763E0
4.087729375E0,-5.242098999E-1,1.933229828E0,9.508826294E0
4.097751375E0,-5.571414185E-1,1.932032318E0,9.477691040E0
4.107773375E0,-6.017486572E-1,1.932930450E0,9.444160767E0
4.117795375E0,-6.125262451E-1,1.929188232E0,9.483229523E0
4.127817375E0,-5.824388123E-1,1.918710022E0,9.550140381E0
4.137839375E0,-5.364843750E-1,1.921853485E0,9.621092834E0
4.147861375E0,-5.165757751E-1,1.940265198E0,9.653275909E0
4.157883375E0,-4.772076416E-1,1.927691345E0,9.637558594E0
4.167905375E0,-5.010081482E-1,1.933529205E0,9.602531433E0
4.177927375E0,-5.307962036E-1,1.936223602E0,9.565258942E0
4.187949375E0,-5.037025452E-1,1.949246521E0,9.569899292E0
4.197971375E0,-5.065466309E-1,1.938319244E0,9.613458710E0
4.207993375E0,-5.399272156E-1,1.933529205E0,9.664352875E0
4.218015375E0,-5.231620789E-1,1.938468933E0,9.674082642E0
4.228037375E0,-4.926255798E-1,1.945803680E0,9.609417114E0
4.238059375E0,-5.010081482E-1,1.921404419E0,9.554032288E0
4.248081375E0,-5.242098999E-1,1.936522980E0,9.535620575E0
4.258103375E0,-5.514532471E-1,1.964365082E0,9.545799408E0
4.268125375E0,-5.788462830E-1,1.919757843E0,9.596843262E0
4.278147375E0,-5.917195129E-1,1.892963562E0,9.642498322E0
4.288169375E0,-5.748046875E-1,1.888921967E0,9.670939178E0
4.298191375E0,-5.631289673E-1,1.900747375E0,9.644743652E0
4.308213375E0,-5.605842590E-1,1.906585236E0,9.591005402E0
4.318235375E0,-5.481600952E-1,1.900447998E0,9.571845245E0
4.328257375E0,-5.376818848E-1,1.904639282E0,9.546098785E0
4.338279375E0,-5.149291992E-1,1.926493835E0,9.511670380E0
4.348301375E0,-5.209167480E-1,1.915416870E0,9.520651703E0
4.358323375E0,-4.999603271E-1,1.930086365E0,9.532626801E0
4.368346375E0,-4.523593140E-1,1.917213135E0,9.590406647E0
4.378368375E0,-4.252656555E-1,1.917811890E0,9.652078400E0
4.388390375E0,-4.393363953E-1,1.916165314E0,9.679321747E0
4.398412375E0,-4.531077576E-1,1.893861694E0,9.672286377E0
4.408434375E0,-4.445755005E-1,1.902393951E0,9.673184509E0
4.418456375E0,-4.691244507E-1,1.923799438E0,9.647737427E0
4.428478375E0,-4.793032837E-1,1.932930450E0,9.634564819E0
4.438500375E0,-5.207670593E-1,1.951940918E0,9.597741394E0
4.448522375E0,-5.242098999E-1,1.939666443E0,9.571994934E0
4.458544375E0,-5.379812622E-1,1.950444031E0,9.532028046E0
4.468566375E0,-5.399272156E-1,1.948647766E0,9.530830536E0
4.478588375E0,-5.665718079E-1,1.947749634E0,9.533375244E0
4.488610375E0,-5.209167480E-1,1.950593719E0,9.522298279E0
4.498632375E0,-4.754113770E-1,1.941911774E0,9.517657928E0
4.508654375E0,-4.138893127E-1,1.905836792E0,9.498198395E0
4.518676375E0,-4.349954224E-1,1.914967804E0,9.492659912E0
4.528698375E0,-4.872367859E-1,1.939516754E0,9.466614075E0
4.538719542E0,-5.433700562E-1,1.950743408E0,9.468560028E0
4.548741542E0,-5.676196289E-1,1.942360840E0,9.474547577E0
4.558763542E0,-5.703140259E-1,1.920506287E0,9.491612091E0
4.568785542E0,-5.281018066E-1,1.913021851E0,9.475445709E0
4.578807542E0,-5.113366699E-1,1.911075897E0,9.477092285E0
4.588829542E0,-4.836442566E-1,1.919009399E0,9.434730377E0
4.598851542E0,-4.501139832E-1,1.914069672E0,9.425599365E0
4.608873542E0,-4.680766296E-1,1.908381500E0,9.434131622E0
4.618895542E0,-5.224136353E-1,1.930834808E0,9.489217072E0
4.628917542E0,-5.646258545E-1,1.926493835E0,9.557475128E0
4.638939542E0,-5.608836365E-1,1.925146637E0,9.563762054E0
4.648961542E0,-5.774990845E-1,1.937121735E0,9.556427307E0
4.658983542E0,-6.285429382E-1,1.947599945E0,9.529782715E0
4.669005542E0,-6.048921204E-1,1.925446014E0,9.503886566E0
4.679027542E0,-6.077362061E-1,1.922003174E0,9.489217072E0
4.689049542E0,-6.027964783E-1,1.892813873E0,9.521100769E0
4.699071542E0,-5.924679565E-1,1.867217102E0,9.565408630E0
4.709093542E0,-5.761518860E-1,1.872456207E0,9.587861938E0
4.719115542E0,-6.318360901E-1,1.871857452E0,9.602232056E0
4.729137542E0,-6.424639893E-1,1.866618347E0,9.591304779E0
4.739159542E0,-6.405180359E-1,1.870809631E0,9.564959564E0
4.749181542E0,-5.758525085E-1,1.916015625E0,9.530231781E0
4.759203542E0,-5.246589661E-1,1.927541656E0,9.479636993E0
4.769225542E0,-5.167254639E-1,1.928888855E0,9.436227264E0
4.779247542E0,-4.969665527E-1,1.919159088E0,9.459728394E0
4.789269542E0,-4.650828552E-1,1.893113251E0,9.492360535E0
4.799291542E0,-4.504133606E-1,1.869163055E0,9.542506256E0
4.809313542E0,-4.137396240E-1,1.861678619E0,9.604926453E0
4.819335542E0,-3.525169373E-1,1.860630798E0,9.663903809E0
4.829357542E0,-3.505709839E-1,1.850601654E0,9.668843536E0
4.839379542E0,-3.466790771E-1,1.852248230E0,9.669741669E0
4.849401542E0,-3.076103210E-1,1.828597412E0,9.636810150E0
4.859423542E0,-3.095562744E-1,1.803898773E0,9.610614624E0
4.869445542E0,-3.402424622E-1,1.826352081E0,9.564809875E0
4.879467542E0,-3.508703613E-1,1.810784454E0,9.528285828E0
4.889489542E0,-2.921923828E-1,1.822609863E0,9.538464661E0
4.899511542E0,-2.562670898E-1,1.849853210E0,9.605076141E0
4.909533542E0,-2.932402039E-1,1.828447723E0,9.677824860E0
4.919555542E0,-2.978805542E-1,1.808090057E0,9.706116028E0
4.929578542E0,-3.162922668E-1,1.774110718E0,9.754764862E0
4.939599542E0,-3.411405945E-1,1.731898499E0,9.786498871E0
4.949622542E0,-3.594026184E-1,1.687890015E0,9.814640350E0
4.959644542E0,-3.653901672E-1,1.666334839E0,9.854756927E0
4.969666542E0,-3.833528137E-1,1.666484528E0,9.880204010E0
4.979688542E0,-3.989204407E-1,1.649270325E0,9.881102142E0
4.989710542E0,-4.254153442E-1,1.663490753E0,9.835746460E0
4.999732542E0,-4.409829712E-1,1.659149780E0,9.761500854E0
5.009754542E0,-4.544549561E-1,1.675166473E0,9.724078674E0
5.019776542E0,-4.492158508E-1,1.664688263E0,9.699679413E0
5.029798542E0,-4.676275635E-1,1.658401337E0,9.698781281E0
5.039820542E0,-4.430786133E-1,1.671424255E0,9.705666962E0
5.049842542E0,-4.415817261E-1,1.674567719E0,9.694589996E0
5.059864542E0,-4.270619202E-1,1.668580170E0,9.650880890E0
5.069886542E0,-4.369413757E-1,1.649420013E0,9.627230072E0
5.079908542E0,-4.581971741E-1,1.666035461E0,9.600136414E0
5.089930542E0,-4.502636719E-1,1.672472076E0,9.593101044E0
5.099952542E0,-4.614903259E-1,1.649270325E0,9.604178009E0
5.109974542E0,-4.625381470E-1,1.649869080E0,9.643546143E0
5.119996542E0,-4.426295471E-1,1.678459625E0,9.659413147E0
5.130018542E0,-4.330494690E-1,1.685794373E0,9.668394470E0
5.140040542E0,-4.255650330E-1,1.644180908E0,9.693093109E0
5.150062542E0,-4.031117249E-1,1.624571686E0,9.715097351E0
5.160084542E0,-4.328997803E-1,1.615440674E0,9.709858246E0
5.170106542E0,-4.706213379E-1,1.621428223E0,9.676627350E0
5.180128542E0,-4.980143738E-1,1.637594604E0,9.605824585E0
5.190150542E0,-4.939727783E-1,1.640438690E0,9.531279602E0
5.200172542E0,-5.128335571E-1,1.675166473E0,9.499096527E0
5.210194542E0,-5.577401733E-1,1.684596863E0,9.471104736E0
5.220216542E0,-6.015989685E-1,1.681752777E0,9.497899017E0
5.230238542E0,-5.813909912E-1,1.650168457E0,9.571545868E0
5.240260542E0,-5.319937134E-1,1.651216278E0,9.611063690E0
5.250282542E0,-5.019062805E-1,1.629361725E0,9.631720734E0
5.260304542E0,-4.754113770E-1,1.636995850E0,9.681417389E0
5.270326542E0,-4.707710266E-1,1.663041687E0,9.667945404E0
5.280348542E0,-4.953199768E-1,1.663790131E0,9.650880890E0
5.290370542E0,-5.465135193E-1,1.656305695E0,9.626631317E0
5.300392542E0,-5.812413025E-1,1.650467834E0,9.615554352E0
5.310414542E0,-5.780978394E-1,1.654060364E0,9.602980499E0
5.320436542E0,-5.528004456E-1,1.651515656E0,9.604028320E0
5.330458542E0,-5.535488892E-1,1.637295227E0,9.624236298E0
5.340480542E0,-5.499563599E-1,1.653760986E0,9.620344391E0
5.350502542E0,-5.375321960E-1,1.649569702E0,9.629176025E0
5.360524542E0,-5.224136353E-1,1.644180908E0,9.640103302E0
5.370546542E0,-5.096900940E-1,1.632355499E0,9.669142914E0
5.380568542E0,-5.318440247E-1,1.611099701E0,9.681866455E0
5.390590542E0,-5.471122742E-1,1.598226471E0,9.713899841E0
5.400612542E0,-5.724096680E-1,1.606908417E0,9.730814667E0
5.410634542E0,-5.948629761E-1,1.600022736E0,9.693991241E0
5.420656542E0,-5.878276062E-1,1.630559235E0,9.641600189E0
5.430678542E0,-5.734574890E-1,1.670226746E0,9.603279877E0
5.440700542E0,-5.560935974E-1,1.675765228E0,9.528585205E0
5.450722542E0,-5.423222351E-1,1.660347290E0,9.457483063E0
5.460744542E0,-5.339396667E-1,1.681752777E0,9.452094269E0
5.470766542E0,-5.028044128E-1,1.674567719E0,9.508377228E0
5.480788542E0,-4.785548401E-1,1.678459625E0,9.598040771E0
5.490810542E0,-4.188290405E-1,1.695524139E0,9.643845520E0
5.500832542E0,-3.860472107E-1,1.666185150E0,9.665550385E0
5.510854542E0,-3.683839417E-1,1.650168457E0,9.702822876E0
5.520876542E0,-3.839515686E-1,1.659299469E0,9.698481903E0
5.530898542E0,-4.111949158E-1,1.675914917E0,9.684860229E0
5.540921375E0,-4.417314148E-1,1.658700714E0,9.704020386E0
5.550943375E0,-4.523593140E-1,1.691183167E0,9.654323730E0
5.560965375E0,-4.233197021E-1,1.699565735E0,9.619745636E0
5.570987375E0,-4.230203247E-1,1.701960754E0,9.605375519E0
5.581009375E0,-4.558021545E-1,1.693428497E0,9.594448242E0
5.591031375E0,-4.635859680E-1,1.705104218E0,9.597442017E0
5.601053375E0,-4.355941772E-1,1.704056396E0,9.551487579E0
5.611075375E0,-4.394860840E-1,1.690285034E0,9.563013611E0
5.621097375E0,-4.318519592E-1,1.692680054E0,9.568103027E0
5.631119375E0,-3.900888062E-1,1.696422272E0,9.585915985E0
5.641141375E0,-3.748205566E-1,1.668879547E0,9.636510773E0
5.651163375E0,-3.911366272E-1,1.652713165E0,9.674831085E0
5.661185375E0,-4.035607910E-1,1.678759003E0,9.711654510E0
5.671207375E0,-3.956272888E-1,1.683099976E0,9.728868713E0
5.681229375E0,-3.966751099E-1,1.700763245E0,9.649234314E0
5.691251375E0,-3.353027344E-1,1.706601105E0,9.630373535E0
5.701273375E0,-3.393443298E-1,1.709594879E0,9.603279877E0
5.711295375E0,-3.502716064E-1,1.708696747E0,9.567204895E0
5.721317375E0,-3.444337463E-1,1.723815308E0,9.593999176E0
5.731339375E0,-3.293151855E-1,1.732946320E0,9.624535675E0
5.741361375E0,-3.429368591E-1,1.748064880E0,9.660161591E0
5.751383375E0,-3.201841736E-1,1.717977448E0,9.701475677E0
5.761405375E0,-3.059637451E-1,1.702709198E0,9.727072449E0
5.771427375E0,-3.453318787E-1,1.687740326E0,9.708960114E0
5.781449375E0,-3.513194275E-1,1.689835968E0,9.655221863E0
5.791471375E0,-3.986210632E-1,1.661544800E0,9.604028320E0
5.801493375E0,-4.194277954E-1,1.667532349E0,9.553433533E0
5.811515375E0,-4.314028931E-1,1.686991882E0,9.493857422E0
5.821537375E0,-4.466711426E-1,1.700164490E0,9.480684814E0
5.831559375E0,-4.477189636E-1,1.698068848E0,9.474547577E0
5.841581375E0,-4.162843323E-1,1.710193634E0,9.509724426E0
5.851603375E0,-3.511697388E-1,1.718127136E0,9.539512482E0
5.861625375E0,-3.507206726E-1,1.683099976E0,9.571695557E0
5.871647375E0,-3.582051086E-1,1.697470093E0,9.566306763E0
5.881669375E0,-3.570075989E-1,1.731150055E0,9.576784973E0
5.891691375E0,-3.659889221E-1,1.757944336E0,9.577234039E0
5.901713375E0,-3.619473267E-1,1.746268616E0,9.593400421E0
5.911735375E0,-3.245251465E-1,1.718276825E0,9.650132446E0
5.921757375E0,-3.288661194E-1,1.666185150E0,9.676627350E0
5.931779375E0,-3.291654968E-1,1.649120636E0,9.701176300E0
5.941801375E0,-2.874023438E-1,1.654509430E0,9.706714783E0
5.951823375E0,-2.534230042E-1,1.645528107E0,9.740993500E0
5.961845375E0,-2.591111755E-1,1.621128845E0,9.717941437E0
5.971868375E0,-2.891986084E-1,1.609602814E0,9.704918518E0
5.981889375E0,-2.939886475E-1,1.598825226E0,9.769134979E0
5.991911375E0,-3.177891541E-1,1.594783630E0,9.807305603E0
6.001933375E0,-3.637435913E-1,1.592687988E0,9.822723541E0
6.011956375E0,-3.695814514E-1,1.616787872E0,9.773625641E0
6.021978375E0,-3.755690002E-1,1.641785889E0,9.674232330E0
6.032000375E0,-3.869453430E-1,1.670825500E0,9.590855713E0
6.042022375E0,-3.775149536E-1,1.669777679E0,9.526489563E0
6.052044375E0,-3.703298950E-1,1.667232971E0,9.493408356E0
6.062066375E0,-3.493734741E-1,1.668430481E0,9.499545593E0
6.072088375E0,-3.415896606E-1,1.644031219E0,9.531728668E0
6.082110375E0,-3.769161987E-1,1.642983398E0,9.589358826E0
6.092132375E0,-3.866459656E-1,1.628463593E0,9.658964081E0
6.102154375E0,-4.125421143E-1,1.611848145E0,9.689949646E0
6.112176375E0,-4.144880676E-1,1.625170441E0,9.722132721E0
6.122198375E0,-4.364923096E-1,1.647923126E0,9.713301086E0
6.132220375E0,-5.016069031E-1,1.634750519E0,9.694889374E0
6.142242375E0,-5.147795105E-1,1.658401337E0,9.665999451E0
6.152264375E0,-5.191204834E-1,1.656455383E0,9.647887115E0
6.162286375E0,-4.854405212E-1,1.661694489E0,9.673633575E0
6.172308375E0,-4.394860840E-1,1.677262115E0,9.680219879E0
6.182330375E0,-3.653901672E-1,1.694027252E0,9.657916260E0
6.192352375E0,-3.203338623E-1,1.679956512E0,9.641450500E0
6.202374375E0,-2.616558838E-1,1.665436707E0,9.609716492E0
6.212396375E0,-2.381547546E-1,1.640289001E0,9.603728943E0
6.222418375E0,-2.348616028E-1,1.617985382E0,9.644743652E0
6.232440375E0,-2.644999695E-1,1.611997833E0,9.715396729E0
6.242462375E0,-2.612068176E-1,1.599573669E0,9.741592255E0
6.252484375E0,-2.752775574E-1,1.589843903E0,9.746082916E0
6.262506375E0,-3.255729675E-1,1.586251373E0,9.701026611E0
6.272528375E0,-3.766168213E-1,1.598825226E0,9.641300812E0
6.282550375E0,-4.031117249E-1,1.597028961E0,9.595196686E0
6.292572375E0,-4.357438660E-1,1.609453125E0,9.587263184E0
6.302594375E0,-4.429289246E-1,1.646426239E0,9.607171783E0
6.312616375E0,-4.297563171E-1,1.631008301E0,9.620045013E0
6.322638375E0,-4.373904419E-1,1.629062347E0,9.660760345E0
6.332660375E0,-3.727249146E-1,1.632505188E0,9.700427856E0
6.342682375E0,-2.911445618E-1,1.642983398E0,9.756261749E0
6.352704375E0,-2.522254944E-1,1.620380402E0,9.812694397E0
6.362726375E0,-2.779719543E-1,1.610051880E0,9.853260040E0
6.372748375E0,-2.710862732E-1,1.629212036E0,9.889035645E0
6.382770375E0,-2.176473999E-1,1.673669586E0,9.889933777E0
6.392792375E0,-2.089654541E-1,1.666334839E0,9.874515839E0
6.402814375E0,-2.305206299E-1,1.692979431E0,9.820627899E0
6.412836375E0,-2.402503967E-1,1.716929626E0,9.712702332E0
6.422858375E0,-2.429447937E-1,1.712588654E0,9.635762329E0
6.432880375E0,-3.043171692E-1,1.701960754E0,9.610165558E0
6.442902375E0,-3.469784546E-1,1.673819275E0,9.648036804E0
6.452924375E0,-4.092489624E-1,1.617835693E0,9.713750153E0
6.462946375E0,-4.376898193E-1,1.559157715E0,9.820029144E0
6.472968375E0,-5.013075256E-1,1.567240906E0,9.891280975E0
6.482990375E0,-5.363346863E-1,1.622925110E0,9.866881714E0
6.493012375E0,-5.866300964E-1,1.665436707E0,9.715247040E0
6.503034375E0,-5.987548828E-1,1.726360016E0,9.496701508E0
6.513056375E0,-6.101312256E-1,1.773961029E0,9.304800568E0
6.523078375E0,-6.089337158E-1,1.780697021E0,9.269474030E0
6.533100375E0,-6.158193970E-1,1.749861145E0,9.355245667E0
6.543122250E0,-5.890251160E-1,1.720971222E0,9.496551819E0
6.553144250E0,-5.575904846E-1,1.683998108E0,9.646090851E0
6.563166250E0,-5.319937134E-1,1.687590637E0,9.687854004E0
6.573188250E0,-5.059478760E-1,1.734143829E0,9.564809875E0
6.583210250E0,-5.763015747E-1,1.818717957E0,9.358089752E0
6.593232250E0,-6.366261292E-1,1.882934418E0,9.113348694E0
6.603254250E0,-5.954617310E-1,1.902693329E0,8.964857483E0
6.613276250E0,-5.319937134E-1,1.853445740E0,9.046587524E0
6.623298250E0,-4.852908325E-1,1.837578735E0,9.279652863E0
6.633320250E0,-4.408332825E-1,1.839824066E0,9.526639252E0
6.643342250E0,-4.031117249E-1,1.831740875E0,9.704619141E0
6.653364250E0,-3.963757324E-1,1.808539124E0,9.737850037E0
6.663386250E0,-4.192781067E-1,1.825903015E0,9.696685638E0
6.673408250E0,-4.605921936E-1,1.870959320E0,9.615704041E0
6.683430250E0,-5.183720398E-1,1.890867920E0,9.489366760E0
6.693452250E0,-4.894821167E-1,1.917213135E0,9.441765747E0
6.703474250E0,-4.776567078E-1,1.914219360E0,9.484277344E0
6.713496250E0,-4.324507141E-1,1.914967804E0,9.540709991E0
6.723518250E0,-4.415817261E-1,1.883383484E0,9.663305054E0
6.733540250E0,-4.493655396E-1,1.850152588E0,9.782756653E0
6.743562250E0,-4.564009094E-1,1.843117218E0,9.843230896E0
6.753584250E0,-4.345463562E-1,1.820364532E0,9.851763153E0
6.763606250E0,-4.372407532E-1,1.815873871E0,9.837093658E0
6.773628250E0,-4.673281860E-1,1.842817841E0,9.767039337E0
6.783650250E0,-4.703219604E-1,1.844763794E0,9.683063965E0
6.793672250E0,-4.360432434E-1,1.861528931E0,9.642797699E0
6.803694250E0,-4.029620361E-1,1.867666168E0,9.634564819E0
6.813716250E0,-3.863465881E-1,1.872007141E0,9.690398712E0
6.823738250E0,-4.096980286E-1,1.839524689E0,9.740993500E0
6.833760250E0,-4.092489624E-1,1.848506012E0,9.760752411E0
6.843782250E0,-4.168830872E-1,1.827699280E0,9.739945679E0
6.853804250E0,-4.225712585E-1,1.811832275E0,9.687404938E0
6.863826250E0,-4.394860840E-1,1.832489319E0,9.638456726E0
6.873848250E0,-4.544549561E-1,1.842368774E0,9.575886841E0
6.883870250E0,-4.538562012E-1,1.854493561E0,9.521100769E0
6.893892250E0,-4.296066284E-1,1.880988464E0,9.469607849E0
6.903914250E0,-4.472698975E-1,1.861528931E0,9.405840454E0
6.913936250E0,-4.673281860E-1,1.856738892E0,9.420959015E0
6.923958250E0,-4.769082642E-1,1.845212860E0,9.463470612E0
6.933980250E0,-5.050497437E-1,1.825453949E0,9.523944855E0
6.944002250E0,-5.204676819E-1,1.815873871E0,9.552535400E0
6.954024250E0,-5.252577209E-1,1.809586945E0,9.551637268E0
6.964046250E0,-5.472619629E-1,1.810784454E0,9.516909485E0
6.974069250E0,-5.962101746E-1,1.818568268E0,9.478738861E0
6.984090250E0,-6.259982300E-1,1.821562042E0,9.430239716E0
6.994113250E0,-6.352789307E-1,1.836231537E0,9.474697266E0
7.004135250E0,-6.780899048E-1,1.823507996E0,9.522897034E0
7.014157250E0,-6.619235229E-1,1.809736633E0,9.581125946E0
7.024179250E0,-6.261479187E-1,1.825453949E0,9.618099060E0
7.034201250E0,-6.071374512E-1,1.839973755E0,9.662257233E0
7.044223250E0,-5.758525085E-1,1.829046478E0,9.693691864E0
7.054245250E0,-5.301974487E-1,1.809736633E0,9.688003693E0
7.064267250E0,-5.400769043E-1,1.816173248E0,9.676627350E0
7.074289250E0,-5.327421570E-1,1.831740875E0,9.634415131E0
7.084311250E0,-5.343887329E-1,1.849404144E0,9.628577271E0
7.094333250E0,-4.906796265E-1,1.840871887E0,9.609866180E0
7.104355250E0,-5.020559692E-1,1.843416595E0,9.608668671E0
7.114377250E0,-5.132826233E-1,1.902843018E0,9.592053223E0
7.124399250E0,-5.038522339E-1,1.907633057E0,9.600286102E0
7.134421250E0,-5.281018066E-1,1.878743134E0,9.617799683E0
7.144443250E0,-5.346881104E-1,1.860331421E0,9.645192719E0
7.154465250E0,-5.677693176E-1,1.872605896E0,9.704020386E0
7.164487250E0,-6.017486572E-1,1.857487335E0,9.706864471E0
7.174509250E0,-5.993536377E-1,1.856289825E0,9.658664703E0
7.184531250E0,-5.734574890E-1,1.868264923E0,9.622589722E0
7.194553250E0,-6.122268677E-1,1.878593445E0,9.534123688E0
7.204575250E0,-7.095245361E-1,1.874851227E0,9.456734619E0
7.214597250E0,-7.122189331E-1,1.880689087E0,9.412277069E0
7.224619250E0,-6.978488159E-1,1.882784729E0,9.405840454E0
7.234641250E0,-6.724017334E-1,1.905238037E0,9.439071350E0
7.244663250E0,-6.364764404E-1,1.882784729E0,9.461824036E0
7.254685250E0,-6.680607605E-1,1.855691071E0,9.459878082E0
7.264707250E0,-7.026388550E-1,1.870360565E0,9.464668121E0
7.274729250E0,-7.009922791E-1,1.877395935E0,9.506131897E0
7.284751250E0,-6.954537964E-1,1.866019592E0,9.551487579E0
7.294773250E0,-6.911128235E-1,1.863325195E0,9.601932678E0
7.304795250E0,-6.991960144E-1,1.853445740E0,9.616003418E0
7.314817250E0,-6.981481934E-1,1.841770020E0,9.619745636E0
7.324839250E0,-6.399192810E-1,1.826651459E0,9.634564819E0
7.334861250E0,-6.098318481E-1,1.864822083E0,9.600286102E0
7.344883250E0,-6.066883850E-1,1.864672394E0,9.571246490E0
7.354905250E0,-6.319857788E-1,1.869163055E0,9.571994934E0
7.364927250E0,-6.671626282E-1,1.893262939E0,9.586664429E0
7.374949250E0,-6.471043396E-1,1.910477142E0,9.597142639E0
7.384971250E0,-6.536906433E-1,1.894610138E0,9.586514740E0
7.394993250E0,-6.015989685E-1,1.913321228E0,9.556127930E0
7.405015250E0,-5.733078003E-1,1.922601929E0,9.542805634E0
7.415037250E0,-6.189628601E-1,1.897603912E0,9.528435516E0
7.425059250E0,-6.372248840E-1,1.887125702E0,9.520651703E0
7.435081250E0,-6.349795532E-1,1.866318970E0,9.551337891E0
7.445103250E0,-6.045927429E-1,1.866318970E0,9.612560577E0
7.455125250E0,-5.881269836E-1,1.850601654E0,9.657467194E0
7.465147250E0,-5.999523926E-1,1.826950836E0,9.651928711E0
7.475169250E0,-5.953120422E-1,1.821112976E0,9.635912018E0
7.485191250E0,-5.809419250E-1,1.827250214E0,9.595645752E0
7.495213250E0,-5.239105225E-1,1.825004883E0,9.553882599E0
7.505235250E0,-4.942721558E-1,1.814676361E0,9.540859680E0
7.515257250E0,-4.998106384E-1,1.819017334E0,9.537566528E0
7.525279250E0,-5.081932068E-1,1.826651459E0,9.576335907E0
7.535301250E0,-5.499563599E-1,1.835932159E0,9.619446259E0
7.545322875E0,-6.010002136E-1,1.826352081E0,9.627230072E0
7.555344875E0,-6.493496704E-1,1.845362549E0,9.617350616E0
7.565366875E0,-6.571334839E-1,1.867366791E0,9.577683105E0
7.575388875E0,-6.411167908E-1,1.869462433E0,9.542356567E0
7.585410875E0,-6.150709534E-1,1.853745117E0,9.548793182E0
7.595433875E0,-6.295907593E-1,1.844614105E0,9.566905518E0
7.605455875E0,-6.619235229E-1,1.845212860E0,9.625733185E0
7.615477875E0,-6.500981140E-1,1.842368774E0,9.644144897E0
7.625499875E0,-6.653663635E-1,1.846560059E0,9.612111511E0
7.635521875E0,-6.457571411E-1,1.846859436E0,9.583371277E0
7.645543875E0,-6.441105652E-1,1.856738892E0,9.575737152E0
7.655565875E0,-6.173162842E-1,1.865271149E0,9.595346375E0
7.665587875E0,-6.072871399E-1,1.857786713E0,9.621691589E0
7.675609875E0,-5.977070618E-1,1.832339630E0,9.616302795E0
7.685631875E0,-5.828878784E-1,1.837578735E0,9.641749878E0
7.695653875E0,-5.977070618E-1,1.832189941E0,9.652228088E0
7.705675875E0,-6.177653503E-1,1.801204376E0,9.652228088E0
7.715697875E0,-5.834866333E-1,1.816472626E0,9.661059723E0
7.725719875E0,-5.391787720E-1,1.837429047E0,9.661508789E0
7.735741875E0,-5.231620789E-1,1.820214844E0,9.658215637E0
7.745763875E0,-5.255570984E-1,1.843566284E0,9.671238556E0
7.755785875E0,-5.282514954E-1,1.861079865E0,9.692494354E0
7.765807875E0,-5.857319641E-1,1.841320953E0,9.712702332E0
7.775829875E0,-5.739065552E-1,1.876797180E0,9.847272491E0
7.785851875E0,-5.279521179E-1,1.913770294E0,9.946815491E0
7.795873875E0,-6.203100586E-1,1.872456207E0,9.802665253E0
7.805895875E0,-6.881190491E-1,1.914219360E0,9.676327972E0
7.815917875E0,-6.976991272E-1,1.905687103E0,9.326206055E0
7.825939875E0,-7.161108398E-1,1.907034302E0,9.225315857E0
7.835961875E0,-8.003855896E-1,1.950144653E0,9.308243408E0
7.845983875E0,-7.822732544E-1,1.990261230E0,9.277407532E0
7.856005875E0,-7.237449646E-1,1.954485626E0,9.278155975E0
7.866027875E0,-6.709048462E-1,1.988165588E0,9.366771698E0
7.876049875E0,-6.297404480E-1,1.996548157E0,9.364077301E0
7.886071875E0,-5.132826233E-1,1.998643799E0,9.362430725E0
7.896093875E0,-4.790039062E-1,2.014211426E0,9.486822052E0
7.906115875E0,-5.054988098E-1,1.984423370E0,9.597292328E0
7.916137875E0,-5.198689270E-1,1.968556366E0,9.632918243E0
7.926159875E0,-5.337899780E-1,1.920655975E0,9.657018127E0
7.936181875E0,-5.170248413E-1,1.870959320E0,9.688452759E0
7.946203875E0,-5.270539856E-1,1.870659943E0,9.704768829E0
7.956225875E0,-5.746549988E-1,1.860481110E0,9.703122253E0
7.966247875E0,-6.153703308E-1,1.868264923E0,9.684560852E0
7.976269875E0,-6.261479187E-1,1.903890839E0,9.664652252E0
7.986291875E0,-6.277944946E-1,1.910327454E0,9.638606415E0
7.996313875E0,-5.917195129E-1,1.917512512E0,9.605525208E0
8.006335875E0,-5.569917297E-1,1.943558350E0,9.575138397E0
8.016357875E0,-5.653742981E-1,1.962419128E0,9.565109253E0
8.026379875E0,-5.472619629E-1,1.955383759E0,9.536219330E0
8.036401875E0,-5.453160095E-1,1.943857727E0,9.514514465E0
8.046423875E0,-5.626799011E-1,1.957479401E0,9.501341858E0
8.056445875E0,-5.745053101E-1,1.962269440E0,9.531728668E0
8.066467875E0,-5.740562439E-1,1.947899323E0,9.592651978E0
8.076490875E0,-5.752537537E-1,1.932930450E0,9.620793457E0
8.086512875E0,-5.495072937E-1,1.924398193E0,9.640702057E0
8.096534875E0,-5.557942200E-1,1.914818115E0,9.640851746E0
8.106556875E0,-5.701643372E-1,1.907633057E0,9.609267426E0
8.116578875E0,-5.284011841E-1,1.908980255E0,9.580527191E0
8.126600875E0,-5.167254639E-1,1.886377258E0,9.539512482E0
8.136622875E0,-5.059478760E-1,1.860331421E0,9.551188202E0
8.146644875E0,-4.881349182E-1,1.859582977E0,9.559720459E0
