"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.150249250E0,4.912783813E-1,3.011437683E0,7.546706543E0
4.160268250E0,1.126856689E0,3.154839478E0,7.232060852E0
4.170287250E0,1.804048462E0,3.296445007E0,6.847809906E0
4.180306250E0,2.434986420E0,3.468886414E0,6.419999542E0
4.190325250E0,2.991080017E0,3.618874512E0,6.006110229E0
4.200344250E0,3.359463959E0,3.696263580E0,5.775290222E0
4.210363250E0,3.535647583E0,3.768563232E0,5.734724579E0
4.220382250E0,3.505260773E0,3.754941559E0,5.741759949E0
4.230401250E0,3.257525940E0,3.653302917E0,5.801785126E0
4.240420250E0,2.850821686E0,3.511996765E0,5.915249176E0
4.250438250E0,2.282752991E0,3.402424622E0,5.964796143E0
4.260457250E0,1.682800598E0,3.370391235E0,5.916296997E0
4.270476250E0,1.177301788E0,3.389102325E0,5.774242401E0
4.280495250E0,7.592211914E-1,3.416794739E0,5.448519745E0
4.290514250E0,3.520678711E-1,3.515140228E0,5.054539032E0
4.300533250E0,-5.523513794E-2,3.711082764E0,4.719236298E0
4.310552250E0,-4.564009094E-1,3.853436737E0,4.454736328E0
4.320571250E0,-8.635542297E-1,3.987707520E0,4.278702393E0
4.330590250E0,-1.261426849E0,4.191733246E0,4.169429626E0
4.340609250E0,-1.739382935E0,4.425696716E0,4.192332001E0
4.350628250E0,-2.348466339E0,4.731959839E0,4.492906952E0
4.360647250E0,-2.964884491E0,5.212161255E0,5.091212769E0
4.370665250E0,-3.399131470E0,5.730982361E0,5.840554504E0
4.380684250E0,-3.671415253E0,6.248755646E0,6.515351257E0
4.390703250E0,-3.828438721E0,6.695127411E0,7.098837891E0
4.400722250E0,-3.869453430E0,7.003037109E0,7.616461487E0
4.410741250E0,-3.804638214E0,7.058571625E0,8.125403137E0
4.420760625E0,-3.606001282E0,7.021598511E0,8.808432770E0
4.430779625E0,-3.324436798E0,6.953490143E0,9.405990143E0
4.440798625E0,-3.100203094E0,6.885681152E0,9.860295410E0
4.450817625E0,-2.828817444E0,6.786437531E0,1.017539017E1
4.460836625E0,-2.588567047E0,6.580016785E0,1.036459671E1
4.470855625E0,-2.319576416E0,6.351292419E0,1.058688446E1
4.480874625E0,-1.956880646E0,6.269712067E0,1.086680237E1
4.490893625E0,-1.438209229E0,6.307583313E0,1.111079498E1
4.500911625E0,-8.942404175E-1,6.479126587E0,1.120839203E1
4.510930625E0,-4.149371338E-1,6.853947144E0,1.092742630E1
4.520949625E0,2.597099304E-1,6.749913483E0,1.049856812E1
4.530968625E0,9.749226379E-1,6.830595703E0,1.021924896E1
4.540987625E0,1.453178101E0,7.066654816E0,1.032477951E1
4.551006625E0,1.852248230E0,6.952292633E0,1.110166397E1
4.561025625E0,2.218835907E0,6.809190216E0,1.209200455E1
4.571044625E0,2.489173737E0,5.934559021E0,1.309252396E1
4.581063625E0,2.455493774E0,4.615352325E0,1.438314011E1
4.591082625E0,2.278561707E0,3.326831818E0,1.581820587E1
4.601101625E0,2.275118866E0,2.530188446E0,1.694461349E1
4.611120625E0,2.403851166E0,2.271825714E0,1.687665482E1
4.621139625E0,2.418221283E0,2.240391083E0,1.525402908E1
4.631157625E0,2.192341003E0,2.325713654E0,1.305899368E1
4.641176625E0,1.764979706E0,2.565215607E0,1.101155136E1
4.651195625E0,1.141077118E0,2.797682190E0,9.311985626E0
4.661214625E0,4.096980286E-1,2.987637177E0,8.048163757E0
4.671233625E0,-2.603086853E-1,3.227288818E0,7.092700653E0
4.681252625E0,-7.797285461E-1,3.491489410E0,6.325096893E0
4.691271625E0,-9.964778137E-1,3.745810547E0,5.703289948E0
4.701290625E0,-9.711804199E-1,3.929628296E0,5.326373749E0
4.711309625E0,-8.825646973E-1,4.055815887E0,5.262905731E0
4.721328625E0,-8.339158630E-1,4.138893127E0,5.554349670E0
4.731347625E0,-8.538244629E-1,4.199067993E0,5.963448944E0
4.741366625E0,-8.750802612E-1,4.243974609E0,6.196663971E0
4.751384625E0,-8.574169922E-1,4.205803986E0,6.291117554E0
4.761403625E0,-9.454339600E-1,4.120481415E0,6.290818176E0
4.771422625E0,-1.117575989E0,4.041146393E0,6.201903076E0
4.781441625E0,-1.430874481E0,3.879931641E0,6.126609650E0
4.791460625E0,-1.696871338E0,3.780987396E0,6.130202179E0
4.801479625E0,-1.673519897E0,3.710334320E0,6.049969025E0
4.811498625E0,-1.179247742E0,3.610491943E0,5.759423218E0
4.821517625E0,-4.580474854E-1,3.513194275E0,5.347479858E0
4.831536625E0,3.083587646E-1,3.381019135E0,4.851561127E0
4.841555625E0,1.007405090E0,3.257825317E0,4.424948273E0
4.851574625E0,1.561702423E0,3.254232788E0,4.172273712E0
4.861593625E0,1.883682861E0,3.385210419E0,4.001927948E0
4.871611625E0,1.995650024E0,3.504961395E0,3.964805145E0
4.881630625E0,1.831142120E0,3.622317352E0,4.136647797E0
4.891649625E0,1.650018768E0,3.870201874E0,4.492607574E0
4.901668625E0,1.384620667E0,4.202810211E0,5.050647125E0
4.911687625E0,9.517208862E-1,4.528233490E0,5.668861542E0
4.921706625E0,5.270539856E-1,4.928501129E0,6.335874481E0
4.931725625E0,1.170565796E-1,5.403463440E0,7.036268005E0
4.941744625E0,-2.847079468E-1,5.831423492E0,7.684120789E0
4.951763625E0,-4.908293152E-1,6.244564362E0,8.337811432E0
4.961782625E0,-5.007087708E-1,6.617139587E0,9.008416901E0
4.971801625E0,-4.805007935E-1,6.918163605E0,9.730066223E0
4.981820625E0,-5.345384216E-1,7.252119141E0,1.048060547E1
4.991838625E0,-6.159690857E-1,7.556136932E0,1.112860794E1
5.001857625E0,-4.984634399E-1,7.694299622E0,1.159159515E1
5.011876625E0,-1.541793823E-1,7.754474487E0,1.192779602E1
5.021895625E0,1.285826111E-1,7.692054291E0,1.218062027E1
5.031914625E0,1.213975525E-1,7.612569580E0,1.239931549E1
5.041933625E0,-2.330653381E-1,7.674540710E0,1.268342468E1
5.051952625E0,-9.193881226E-1,7.940836945E0,1.278925461E1
5.061971625E0,-1.685494995E0,7.960745544E0,1.240874588E1
5.071990625E0,-2.207908630E0,7.311695251E0,1.178140045E1
5.082009625E0,-2.211501160E0,6.632258148E0,1.147139511E1
5.092028625E0,-2.033670959E0,6.713389435E0,1.150971542E1
5.102047625E0,-1.902693329E0,6.495292969E0,1.159967834E1
5.112065625E0,-1.701511688E0,5.921985168E0,1.161180313E1
5.122084625E0,-1.666634216E0,5.551206207E0,1.149489624E1
5.132103625E0,-1.734143829E0,5.155578918E0,1.105945175E1
5.142122625E0,-1.979932709E0,4.608766022E0,1.017104919E1
5.152141625E0,-2.258503418E0,4.145030365E0,9.178612976E0
5.162160625E0,-2.503394165E0,3.866160278E0,8.301886139E0
5.172179625E0,-2.771786041E0,3.572920074E0,7.775131531E0
5.182198625E0,-2.900368652E0,3.319497070E0,7.664511566E0
5.192217625E0,-2.773731995E0,3.211870880E0,7.832162933E0
5.202236625E0,-2.592309265E0,3.221001892E0,8.050858154E0
5.212255625E0,-2.250569916E0,3.447780304E0,8.098608856E0
5.222274625E0,-1.783990173E0,3.791166229E0,8.073012085E0
5.232292625E0,-1.273551636E0,4.034709778E0,7.973918152E0
5.242311625E0,-7.234455872E-1,4.290827179E0,7.814050598E0
5.252330625E0,-7.125183105E-2,4.414619751E0,7.685617676E0
5.262349625E0,5.004093933E-1,4.465513916E0,7.643405457E0
5.272368625E0,8.343649292E-1,4.498146057E0,7.578590240E0
5.282387625E0,9.090596008E-1,4.515360260E0,7.441924438E0
5.292406625E0,7.424560547E-1,4.493805084E0,7.165449371E0
5.302425625E0,4.730163574E-1,4.410877533E0,6.776707764E0
5.312444625E0,6.047424316E-2,4.292623444E0,6.293961639E0
5.322463625E0,-2.989283752E-1,4.132007446E0,5.751340027E0
5.332482625E0,-6.224057007E-1,4.013453979E0,5.215304718E0
5.342501625E0,-8.592132568E-1,3.947590942E0,4.732708282E0
5.352519625E0,-1.029858398E0,3.916605377E0,4.339176636E0
5.362538625E0,-1.082698517E0,3.934867401E0,4.063450012E0
5.372557625E0,-1.013692017E0,3.933370514E0,3.957171021E0
5.382576625E0,-8.029302979E-1,3.894002380E0,4.018992462E0
5.392595625E0,-6.596781921E-1,3.991150360E0,4.255201263E0
5.402614625E0,-7.012916565E-1,4.146377563E0,4.572840729E0
5.412633625E0,-7.750881958E-1,4.331991577E0,4.956193542E0
5.422653125E0,-7.467970276E-1,4.592000885E0,5.451513519E0
5.432672125E0,-6.915618896E-1,4.939428406E0,6.000871124E0
5.442691125E0,-7.454498291E-1,5.415887604E0,6.431525574E0
5.452710125E0,-8.408015442E-1,6.037694550E0,6.699767761E0
5.462729125E0,-1.045276337E0,6.613097992E0,6.753356323E0
5.472747125E0,-1.379381561E0,7.061116333E0,6.699767761E0
5.482766125E0,-1.540746002E0,7.398814087E0,7.010222168E0
5.492785125E0,-1.558409271E0,7.492070160E0,7.730374603E0
5.502804125E0,-1.481020203E0,7.385641479E0,8.710835724E0
5.512823125E0,-1.446442108E0,7.174879761E0,9.690997467E0
5.522842125E0,-1.459015961E0,6.979236603E0,1.044348267E1
5.532861125E0,-1.447040863E0,6.876400452E0,1.077668976E1
5.542880125E0,-1.528471527E0,6.829098816E0,1.069870193E1
5.552899125E0,-1.585951996E0,6.862778778E0,1.050485504E1
5.562918125E0,-1.677411804E0,7.329657898E0,1.030232620E1
5.572937125E0,-1.673669586E0,7.942333832E0,1.013317795E1
5.582956125E0,-1.122216339E0,7.836952972E0,1.005728577E1
5.592974125E0,-1.225950623E-1,7.362589417E0,1.053209839E1
5.602993125E0,4.303550720E-1,7.433242493E0,1.137574402E1
5.613012125E0,5.411247253E-1,7.036717072E0,1.218361404E1
5.623031125E0,9.330097961E-1,6.436016235E0,1.275258087E1
5.633050125E0,1.040336609E0,6.073769531E0,1.294403275E1
5.643069125E0,8.948391724E-1,5.679639130E0,1.246877106E1
5.653088125E0,7.957452393E-1,4.632416840E0,1.177002411E1
5.663107125E0,9.834548950E-1,3.816912689E0,1.129566055E1
5.673126125E0,1.255738678E0,3.532204742E0,1.088326813E1
5.683145125E0,1.416354675E0,3.379522247E0,1.045845154E1
5.693164125E0,1.525178375E0,3.320095825E0,9.859546967E0
5.703183125E0,1.562750244E0,3.487298126E0,9.031468964E0
5.713201125E0,1.558558960E0,3.602408752E0,8.170609131E0
5.723220125E0,1.427880707E0,3.686533813E0,7.509134674E0
5.733239125E0,1.164578247E0,3.940256195E0,7.125482483E0
5.743258125E0,7.894583130E-1,4.239933014E0,7.001540222E0
5.753277125E0,3.794609070E-1,4.547094269E0,6.926097107E0
5.763296125E0,6.421646118E-2,4.780009918E0,6.855144653E0
5.773315125E0,-1.764830017E-1,4.922812958E0,6.790479126E0
5.783334125E0,-3.116519165E-1,4.976401520E0,6.775360565E0
5.793353125E0,-4.068539429E-1,4.963528290E0,6.712491302E0
5.803372125E0,-4.493655396E-1,4.937781830E0,6.663094025E0
5.813391125E0,-4.333488464E-1,4.895569611E0,6.567442932E0
5.823410125E0,-4.595443726E-1,4.812642059E0,6.354286194E0
5.833428125E0,-4.938230896E-1,4.720134430E0,6.149512024E0
5.843447125E0,-5.393284607E-1,4.663402405E0,5.927972717E0
5.853466125E0,-5.599855042E-1,4.612358551E0,5.715414734E0
5.863485125E0,-6.001020813E-1,4.564009094E0,5.526507568E0
5.873504125E0,-5.674699402E-1,4.518803101E0,5.364694061E0
5.883523125E0,-5.911207581E-1,4.499193878E0,5.207969971E0
5.893542125E0,-5.834866333E-1,4.464466095E0,5.082231445E0
5.903561125E0,-5.316943359E-1,4.443958740E0,4.996310120E0
5.913580125E0,-4.543052673E-1,4.416715393E0,4.993615723E0
5.923599125E0,-3.876937866E-1,4.448748779E0,5.108726349E0
5.933618125E0,-2.646496582E-1,4.546645203E0,5.397924957E0
5.943636125E0,-7.903564453E-2,4.759502563E0,5.741460571E0
5.953655125E0,1.178050232E-1,5.024601288E0,6.042035522E0
5.963674125E0,3.429368591E-1,5.329367523E0,6.340065765E0
5.973693125E0,4.242178345E-1,5.663323059E0,6.716682587E0
5.983712125E0,4.697232056E-1,5.963149567E0,7.069049835E0
5.993731125E0,4.996609497E-1,6.186634827E0,7.448211365E0
6.003750125E0,4.858895874E-1,6.545289001E0,7.830815735E0
6.013769125E0,4.278103638E-1,6.855144653E0,8.173153839E0
6.023788125E0,2.508782959E-1,6.976991272E0,8.501421204E0
6.033807125E0,-3.727249146E-2,6.944059753E0,8.788524170E0
6.043826125E0,-2.633024597E-1,6.857988739E0,9.054670715E0
6.053844125E0,-5.266049194E-1,6.888225861E0,9.416618042E0
6.063863125E0,-7.951464844E-1,7.037615204E0,9.771829376E0
6.073882125E0,-1.100960541E0,7.113208008E0,1.000489471E1
6.083901125E0,-1.448238373E0,7.077881470E0,1.008572662E1
6.093920125E0,-1.684297485E0,7.236401825E0,1.012150223E1
6.103939125E0,-1.960622864E0,7.714357910E0,1.007405090E1
6.113958125E0,-2.366129608E0,8.188871155E0,1.010338989E1
6.123977125E0,-2.788251801E0,7.874824219E0,1.024933640E1
6.133996125E0,-3.028352509E0,7.140301666E0,1.059661423E1
6.144015125E0,-3.010838928E0,7.014862518E0,1.105047043E1
6.154034125E0,-2.907254333E0,6.653364258E0,1.168036057E1
6.164053125E0,-2.556234283E0,5.973328400E0,1.219109848E1
6.174071125E0,-2.167193298E0,5.898484039E0,1.211535599E1
6.184090125E0,-2.076931000E0,5.554199982E0,1.157827286E1
6.194109125E0,-2.224673767E0,4.809947662E0,1.096679443E1
6.204128125E0,-2.418221283E0,4.604275360E0,1.026295807E1
6.214147125E0,-2.302511902E0,4.342469788E0,9.709109802E0
6.224166125E0,-1.936073914E0,3.887715454E0,9.441466370E0
6.234185125E0,-1.665885773E0,3.618275757E0,9.395661621E0
6.244204125E0,-1.530567169E0,3.560944977E0,9.502539368E0
6.254223125E0,-1.346150665E0,3.586242371E0,9.570947113E0
6.264242125E0,-1.043480072E0,3.742667084E0,9.436376953E0
6.274261125E0,-5.659730530E-1,3.963607635E0,9.043444061E0
6.284279125E0,6.361770630E-2,4.231999512E0,8.530460815E0
6.294298125E0,8.119116211E-1,4.481680298E0,8.018076324E0
6.304317125E0,1.567091217E0,4.779411163E0,7.633526001E0
6.314336125E0,2.139949951E0,4.902305603E0,7.409891052E0
6.324355125E0,2.500999146E0,4.833149414E0,7.198829956E0
6.334374125E0,2.519111481E0,4.864134979E0,6.972500610E0
6.344393125E0,2.326013031E0,4.782854004E0,6.582411804E0
6.354412125E0,1.951940918E0,4.771627350E0,6.058501282E0
6.364431125E0,1.586550751E0,4.794978790E0,5.436394958E0
6.374450125E0,1.280886383E0,4.732708282E0,4.795577545E0
6.384469125E0,1.011296997E0,4.671335907E0,4.314477997E0
6.394488125E0,7.241940308E-1,4.726421356E0,4.150419159E0
6.404506125E0,1.835183716E-1,4.658462677E0,4.230203247E0
6.414525125E0,-5.034031677E-1,4.504732361E0,4.413721619E0
6.424543875E0,-1.181792450E0,4.337829437E0,4.738995209E0
6.434562875E0,-1.723515930E0,4.242627411E0,5.200186157E0
6.444581875E0,-2.186203766E0,4.228556671E0,5.573958893E0
6.454600875E0,-2.589914246E0,4.346062317E0,5.780529327E0
6.464619875E0,-2.867137756E0,4.529431000E0,5.904022522E0
6.474638875E0,-3.037034454E0,4.734205170E0,5.881419525E0
6.484657875E0,-3.036136322E0,4.985682220E0,5.879623260E0
6.494676875E0,-2.943029938E0,5.296436005E0,6.022725677E0
6.504695875E0,-2.822530518E0,5.614674225E0,6.250851288E0
6.514713875E0,-2.602188721E0,5.866450653E0,6.565496979E0
6.524732875E0,-2.467768250E0,6.133794708E0,6.930887146E0
6.534751875E0,-2.342778168E0,6.345155182E0,7.335795135E0
6.544770875E0,-2.099683685E0,6.478827209E0,7.723937988E0
6.554789875E0,-1.785487061E0,6.591692505E0,8.142317963E0
6.564808875E0,-1.483415222E0,6.656657410E0,8.656648407E0
6.574827875E0,-1.181942139E0,6.590644684E0,9.305099945E0
6.584846875E0,-8.875044250E-1,6.474785614E0,1.008782227E1
6.594865875E0,-8.032296753E-1,6.385720825E0,1.093251572E1
6.604884875E0,-7.484436035E-1,6.322851562E0,1.161449753E1
6.614903875E0,-7.453001404E-1,6.434968414E0,1.210188400E1
6.624921875E0,-7.592211914E-1,7.157366180E0,1.204859482E1
6.634940875E0,-7.482939148E-1,8.227041779E0,1.134341125E1
6.644959875E0,-1.505868530E-1,8.486901398E0,1.038570282E1
6.654978875E0,1.288071442E0,7.912396088E0,1.004950195E1
6.664997875E0,2.140698395E0,7.921227722E0,1.078342575E1
6.675016875E0,2.036065979E0,7.919132080E0,1.202928497E1
6.685035875E0,1.672023010E0,7.180867310E0,1.278581177E1
6.695054875E0,1.229842529E0,6.573879547E0,1.269165756E1
6.705073875E0,4.749623108E-1,6.212381287E0,1.203572159E1
6.715092875E0,-2.869532776E-1,5.249134369E0,1.105241638E1
6.725111875E0,-5.707630920E-1,3.962709503E0,1.016745667E1
6.735129875E0,-5.420228577E-1,2.964734802E0,9.695338440E0
6.745148875E0,-4.258644104E-1,2.262545013E0,9.979896698E0
6.755167875E0,-3.568579102E-1,1.943258972E0,1.076815750E1
6.765186875E0,-2.085163879E-1,1.935475159E0,1.111678253E1
6.775205875E0,-3.817062378E-2,2.248623962E0,1.069840256E1
6.785224875E0,1.941462708E-1,2.824177094E0,9.827363892E0
6.795243875E0,3.791615295E-1,3.496129761E0,8.876840515E0
6.805262875E0,3.335064697E-1,4.098776550E0,8.076454926E0
6.815281875E0,7.454498291E-2,4.587510223E0,7.416477356E0
6.825300875E0,-1.996847534E-1,4.909490662E0,6.770420837E0
6.835319875E0,-4.691244507E-1,4.991220703E0,6.229445801E0
6.845338875E0,-6.607260132E-1,5.014871521E0,5.819149017E0
6.855356875E0,-8.152047729E-1,4.941823425E0,5.571414185E0
6.865375875E0,-9.747729492E-1,4.811594238E0,5.357059937E0
6.875394875E0,-1.102307739E0,4.700674896E0,5.170248413E0
6.885413875E0,-1.199455719E0,4.547992401E0,5.000800781E0
6.895432875E0,-1.258433075E0,4.368515625E0,4.812791748E0
6.905451875E0,-1.317111053E0,4.206851807E0,4.652325439E0
6.915470875E0,-1.363514557E0,3.966302032E0,4.466112671E0
6.925489875E0,-1.429676971E0,3.820505219E0,4.327500916E0
6.935508875E0,-1.473835144E0,3.727698212E0,4.327800293E0
6.945527875E0,-1.398541718E0,3.734434204E0,4.327800293E0
6.955546875E0,-1.356179810E0,3.818409576E0,4.375101929E0
6.965564875E0,-1.254990234E0,3.853736115E0,4.565505981E0
6.975583875E0,-1.096020813E0,3.972588959E0,4.843328247E0
6.985602875E0,-8.866062927E-1,4.090843048E0,5.192701721E0
6.995621875E0,-5.870791626E-1,4.279001770E0,5.808820496E0
7.005640875E0,-1.489402771E-1,4.552333374E0,6.325396271E0
7.015659875E0,1.037342834E-1,4.881798248E0,6.819668427E0
7.025678875E0,1.591191101E-1,5.268593903E0,7.341333618E0
7.035697875E0,2.462379456E-1,5.694907379E0,7.822732544E0
7.045716875E0,3.579057312E-1,6.028413849E0,8.213719482E0
7.055735875E0,4.737648010E-1,6.334078217E0,8.644224243E0
7.065754875E0,5.063969421E-1,6.653963013E0,9.141190796E0
7.075772875E0,2.703378296E-1,6.933282166E0,9.673334198E0
7.085791875E0,-2.478845215E-1,7.046297150E0,9.928852844E0
7.095810875E0,-6.953041077E-1,7.044351196E0,1.006881180E1
7.105829875E0,-1.051712952E0,7.027885437E0,1.024529480E1
7.115848875E0,-1.183439026E0,7.062164154E0,1.040875488E1
7.125867875E0,-1.043480072E0,7.314239960E0,1.053868469E1
7.135886875E0,-7.764353943E-1,7.733218689E0,1.060170364E1
7.145905875E0,-6.626719666E-1,8.451574860E0,1.060035645E1
7.155924875E0,-1.007405090E0,8.654253387E0,1.062939606E1
7.165943875E0,-1.453028412E0,7.994874573E0,1.084704346E1
7.175962875E0,-1.963766327E0,7.829917603E0,1.118788467E1
7.185980875E0,-2.632276154E0,7.332951050E0,1.155162827E1
7.195999875E0,-3.010838928E0,6.233637085E0,1.188079376E1
7.206018875E0,-3.163222046E0,5.289550323E0,1.227567261E1
7.216037875E0,-3.224594421E0,4.448449402E0,1.282712585E1
7.226056875E0,-3.221151581E0,3.891307983E0,1.337348969E1
7.236075875E0,-3.027903442E0,3.629352722E0,1.350895798E1
7.246094875E0,-2.592309265E0,3.467539215E0,1.326751007E1
7.256113875E0,-2.048939209E0,3.383114777E0,1.281245636E1
7.266132875E0,-1.570534058E0,3.444337463E0,1.230231720E1
7.276151875E0,-1.190923462E0,3.541485443E0,1.168155807E1
7.286170875E0,-8.352630615E-1,3.684737549E0,1.089599167E1
7.296189875E0,-5.276527405E-1,3.938010864E0,9.999505920E0
7.306207875E0,-1.419049072E-1,4.222120056E0,9.062753906E0
7.316226875E0,2.758763123E-1,4.426145782E0,8.085735626E0
7.326245875E0,8.143066406E-1,4.584217072E0,7.220834198E0
7.336264875E0,1.378184052E0,4.588108978E0,6.543941803E0
7.346283875E0,1.803898773E0,4.539909210E0,6.073021088E0
7.356302875E0,2.065255280E0,4.379442902E0,5.757327576E0
7.366321875E0,2.073787537E0,4.205205231E0,5.557193756E0
7.376340875E0,1.829794922E0,4.006119232E0,5.368585968E0
7.386359875E0,1.423390045E0,3.841162262E0,5.047353973E0
7.396378875E0,9.683363342E-1,3.648063812E0,4.744833069E0
7.406396875E0,5.456153870E-1,3.487447815E0,4.524191895E0
7.416415875E0,1.754351807E-1,3.443589020E0,4.337080994E0
7.426434750E0,-1.856140137E-1,3.463796997E0,4.280947723E0
7.436453750E0,-5.547463989E-1,3.498075714E0,4.245471497E0
7.446472750E0,-8.774752808E-1,3.554508362E0,4.252955933E0
7.456491750E0,-1.140777740E0,3.670217743E0,4.266128540E0
7.466510750E0,-1.349892883E0,3.681145020E0,4.344266052E0
7.476529750E0,-1.528172150E0,3.825295258E0,4.768783264E0
7.486548750E0,-1.674118652E0,4.046535187E0,5.443130951E0
7.496567750E0,-1.690734100E0,4.271517334E0,6.043083344E0
7.506586750E0,-1.608255615E0,4.558320923E0,6.569837952E0
7.516604750E0,-1.487905884E0,4.931494904E0,6.982829132E0
7.526623750E0,-1.255289612E0,5.431006165E0,7.239994354E0
7.536642750E0,-1.014440460E0,6.017336884E0,7.394772491E0
7.546661750E0,-8.634045410E-1,6.528673553E0,7.651338959E0
7.556680750E0,-8.610095215E-1,6.935826874E0,7.918683014E0
7.566699750E0,-8.934919739E-1,7.089407501E0,8.300389252E0
7.576718750E0,-9.154962158E-1,6.987170105E0,8.885073395E0
7.586737750E0,-1.002165985E0,6.872209167E0,9.706116028E0
7.596756750E0,-1.088835754E0,6.697522430E0,1.062640228E1
7.606775750E0,-1.081501007E0,6.457122345E0,1.130703690E1
7.616794750E0,-9.967771912E-1,6.555168457E0,1.141241776E1
7.626812750E0,-1.066083069E0,6.855893097E0,1.095796280E1
7.636831750E0,-1.113983459E0,6.467600555E0,1.055245605E1
7.646850750E0,-1.078207855E0,6.917415161E0,1.044003983E1
7.656869750E0,-1.363215179E0,8.047714691E0,1.034214340E1
7.666888750E0,-9.586065674E-1,7.258106689E0,1.055754547E1
7.676907750E0,4.640350342E-3,5.742957458E0,1.166075134E1
7.686926750E0,2.157014465E-1,5.097050629E0,1.351674179E1
7.696945750E0,3.728746033E-1,4.552333374E0,1.555565186E1
7.706964750E0,1.285227356E0,4.431833954E0,1.654494461E1
7.716983750E0,2.328108673E0,4.306993561E0,1.593660965E1
7.727001750E0,3.020269318E0,4.382885742E0,1.425365936E1
7.737020750E0,3.165766754E0,4.365821228E0,1.230995132E1
7.747039750E0,3.007845154E0,4.045187988E0,1.066277664E1
7.757058750E0,2.661615143E0,3.778592377E0,9.551188202E0
7.767077750E0,1.960024109E0,3.457959137E0,8.876541138E0
7.777096750E0,1.088985443E0,3.113076324E0,8.479117584E0
7.787115750E0,2.743794250E-1,2.974464569E0,8.189918976E0
7.797134750E0,-4.273612976E-1,3.093467102E0,7.850275269E0
7.807153750E0,-9.598040771E-1,3.368145905E0,7.286547546E0
7.817172750E0,-1.060095520E0,3.676804047E0,6.623875580E0
7.827191750E0,-9.385482788E-1,3.940555573E0,6.040239258E0
7.837209750E0,-7.548802185E-1,4.191882935E0,5.674998779E0
7.847228750E0,-5.477110291E-1,4.373605042E0,5.577401733E0
7.857247750E0,-4.463717651E-1,4.351002045E0,5.502108307E0
7.867266750E0,-3.540138245E-1,4.244573364E0,5.468578033E0
7.877285750E0,-2.424957275E-1,4.102967834E0,5.534890137E0
7.887304750E0,-1.673519897E-1,4.006418610E0,5.552553406E0
7.897323750E0,-1.251397705E-1,3.975283356E0,5.568570099E0
7.907342750E0,-1.338217163E-1,3.982618103E0,5.561834106E0
7.917361750E0,-1.926493835E-1,4.023632812E0,5.374124451E0
7.927380750E0,-1.703457642E-1,4.104913788E0,5.177433472E0
7.937399750E0,-1.434017944E-1,4.135450287E0,4.972210236E0
7.947417750E0,-1.296304321E-1,4.177063751E0,4.874912567E0
7.957436750E0,-1.411564636E-1,4.287084961E0,4.894521790E0
7.967455750E0,-2.297721863E-1,4.375700684E0,5.095254364E0
7.977474750E0,-3.682342529E-1,4.477788391E0,5.370382233E0
7.987493750E0,-4.965174866E-1,4.516707458E0,5.840404816E0
7.997512750E0,-4.869374084E-1,4.597239990E0,6.448889465E0
8.007531750E0,-3.017724609E-1,4.744234314E0,7.140002289E0
8.017550750E0,-6.556365967E-2,4.911735992E0,7.688312073E0
8.027569750E0,1.510359192E-1,5.193001099E0,8.144413605E0
8.037588750E0,3.022215271E-1,5.510041809E0,8.443491669E0
8.047606750E0,3.619473267E-1,5.863905945E0,8.629255371E0
8.057625750E0,2.920426941E-1,6.241121521E0,8.862470398E0
8.067644750E0,7.798782349E-2,6.505471802E0,9.269623718E0
8.077663750E0,-2.121089172E-1,6.676566010E0,9.769733734E0
8.087682750E0,-5.161267090E-1,6.828500061E0,1.025697052E1
8.097701750E0,-8.788224792E-1,6.858737183E0,1.063119232E1
8.107720750E0,-1.044228516E0,6.780300293E0,1.089479416E1
8.117739750E0,-1.074016571E0,6.743027802E0,1.100436630E1
8.127758750E0,-1.183888092E0,6.739584961E0,1.098041611E1
8.137777750E0,-1.342707825E0,6.863527222E0,1.101020416E1
8.147795750E0,-1.742526398E0,7.196734314E0,1.104897354E1
8.157814750E0,-2.332599335E0,7.388784943E0,1.079465240E1
8.167833750E0,-2.890339508E0,7.029382324E0,1.040127045E1
8.177852750E0,-3.108735352E0,6.861880646E0,1.031055908E1
8.187871750E0,-2.917433167E0,6.905290375E0,1.053314621E1
8.197890750E0,-2.639610901E0,6.652017059E0,1.062176193E1
8.207909750E0,-2.371518402E0,6.383176117E0,1.056098831E1
8.217928750E0,-1.984872437E0,5.846991119E0,1.044932053E1
8.227947750E0,-1.796713715E0,5.043462067E0,1.043060944E1
8.237966750E0,-1.787283325E0,4.478087769E0,1.048868866E1
8.247984750E0,-1.670526123E0,4.097878418E0,1.050560349E1
8.258003750E0,-1.634151764E0,3.745960236E0,1.031729507E1
8.268022750E0,-1.897005157E0,3.550766144E0,9.942324829E0
8.278041750E0,-2.150727539E0,3.469185791E0,9.501940613E0
8.288060750E0,-2.219135284E0,3.469784546E0,9.129365387E0
8.298079750E0,-2.039808197E0,3.623514862E0,8.704548798E0
8.308098750E0,-1.625020752E0,3.889960785E0,8.269703064E0
8.318117750E0,-1.090182953E0,4.174668732E0,7.802973633E0
8.328136750E0,-5.421725464E-1,4.456083527E0,7.342082062E0
8.338155750E0,-7.918533325E-2,4.502786407E0,6.830296326E0
8.348174750E0,4.227209473E-1,4.536765747E0,6.576723633E0
8.358192750E0,8.879534912E-1,4.562811584E0,6.504873047E0
