"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.258467625E0,2.519261169E-1,5.876180420E0,7.822433167E0
3.268485625E0,2.218386841E-1,5.842051392E0,7.856113129E0
3.278503625E0,1.869612122E-1,5.806874542E0,7.902666321E0
3.288521625E0,1.944456482E-1,5.777535553E0,7.926616516E0
3.298539625E0,1.865121460E-1,5.760471039E0,8.013585663E0
3.308557625E0,1.643582153E-1,5.771697693E0,8.116122437E0
3.318575625E0,1.817221069E-1,5.787415009E0,8.165220337E0
3.328593625E0,1.908531189E-1,5.779331818E0,8.089627533E0
3.338611625E0,2.252815247E-1,5.778882751E0,7.924969940E0
3.348629625E0,2.628533936E-1,5.812862091E0,7.796836395E0
3.358647625E0,2.680924988E-1,5.864654388E0,7.794740753E0
3.368665625E0,2.525248718E-1,5.869145050E0,7.799231415E0
3.378683625E0,2.751278687E-1,5.839356995E0,7.833809509E0
3.388701625E0,2.938389587E-1,5.779331818E0,7.926616516E0
3.398719625E0,2.097138977E-1,5.773344269E0,8.055199127E0
3.408737625E0,1.636097717E-1,5.791306915E0,8.112230530E0
3.418755625E0,1.889071655E-1,5.807622986E0,8.084987183E0
3.428773625E0,2.444416809E-1,5.820346527E0,8.016579437E0
3.438791625E0,3.170407104E-1,5.812562714E0,7.942932587E0
3.448809625E0,3.338058472E-1,5.858966217E0,7.960745544E0
3.458827625E0,3.005749512E-1,5.891897736E0,8.041727142E0
3.468845625E0,2.890489197E-1,5.833968201E0,8.086334381E0
3.478863625E0,2.743794250E-1,5.780978394E0,8.054899750E0
3.488881625E0,2.278262329E-1,5.806126099E0,8.016280060E0
3.498899625E0,2.094145203E-1,5.835016022E0,7.971972198E0
3.508917625E0,2.297721863E-1,5.824986877E0,7.955955505E0
3.518935625E0,2.183958435E-1,5.847290497E0,8.002808075E0
3.528953625E0,1.818717957E-1,5.842949524E0,8.025111694E0
3.538971625E0,1.913021851E-1,5.849086761E0,8.001161499E0
3.548989625E0,1.951940918E-1,5.835764465E0,8.009993134E0
3.559007625E0,1.947450256E-1,5.810766449E0,8.048463135E0
3.569025625E0,1.830693054E-1,5.793851624E0,8.086783447E0
3.579043625E0,1.850152588E-1,5.784271545E0,8.138725433E0
3.589061625E0,1.776805115E-1,5.792055359E0,8.167914734E0
3.599079625E0,2.044747925E-1,5.760770416E0,8.119116211E0
3.609097625E0,2.266287231E-1,5.741759949E0,8.029153290E0
3.619115625E0,2.234852600E-1,5.782175903E0,8.001011810E0
3.629133625E0,2.350112915E-1,5.808521118E0,8.003107452E0
3.639151625E0,2.152523804E-1,5.818550262E0,7.996820526E0
3.649169625E0,2.203417969E-1,5.822442169E0,7.984695740E0
3.659187625E0,2.674937439E-1,5.818400574E0,7.965086517E0
3.669205625E0,2.633024597E-1,5.807323608E0,7.905660095E0
3.679223625E0,2.677931213E-1,5.799689484E0,7.940387878E0
3.689241625E0,2.266287231E-1,5.805976410E0,7.968978424E0
3.699259625E0,2.233355713E-1,5.811065826E0,7.973768463E0
3.709277625E0,2.495310974E-1,5.819598083E0,7.954159241E0
3.719295625E0,2.704875183E-1,5.834866333E0,7.972720642E0
3.729313625E0,2.872526550E-1,5.823789368E0,7.994874573E0
3.739331625E0,2.469863892E-1,5.786516876E0,8.022417297E0
3.749349625E0,1.939965820E-1,5.748495941E0,8.086035004E0
3.759367625E0,1.907034302E-1,5.698499908E0,8.205486603E0
3.769385625E0,1.043330383E-1,5.712420959E0,8.181686096E0
3.779403625E0,7.050338745E-2,5.711672516E0,8.064180450E0
3.789421625E0,1.516346741E-1,5.731281738E0,7.919132080E0
3.799439625E0,2.435435486E-1,5.795348511E0,7.789950714E0
3.809457625E0,3.414399719E-1,5.831573181E0,7.802823944E0
3.819475625E0,3.273692322E-1,5.855223999E0,7.882907410E0
3.829493625E0,2.695893860E-1,5.842201080E0,7.984845428E0
3.839511625E0,2.121089172E-1,5.834267578E0,7.999365234E0
3.849529625E0,1.809736633E-1,5.792354736E0,7.968828735E0
3.859548250E0,1.631607056E-1,5.734724579E0,7.957452393E0
3.869566250E0,1.815724182E-1,5.742508392E0,7.993377686E0
3.879584250E0,2.330653381E-1,5.747298431E0,8.061486053E0
3.889602250E0,2.622546387E-1,5.760770416E0,8.096064148E0
3.899620250E0,3.228785706E-1,5.767506409E0,8.090525665E0
3.909638250E0,3.625460815E-1,5.773943024E0,8.108338623E0
3.919656250E0,4.185296631E-1,5.823489990E0,8.182883606E0
3.929674250E0,4.053570557E-1,5.838907928E0,8.128845978E0
3.939692250E0,3.887416077E-1,5.880222015E0,7.985144806E0
3.949710250E0,4.182302856E-1,5.863606567E0,7.941286011E0
3.959728250E0,4.040098572E-1,5.852529602E0,7.940088501E0
3.969746250E0,3.294648743E-1,5.859864349E0,7.986492004E0
